bag_id,animal_id,fold_id,seed,variant,true_label5,half,n_all_frames,n_good_frames,eligible,reference_pred_label5,pred_label5,angle,good_frame_ratio,prob_bcs2,prob_bcs3,prob_bcs4,prob_bcs5,prob_bcs6
BCS3__Cow_22,Cow_22,2,2026,VAQ,1,second,40,10,1,1,1.0,172.8720273076455,0.25,0.37911614775657654,0.41116467118263245,0.16330836713314056,0.0356312096118927,0.010779592208564281
BCS3__Cow_22_1,Cow_22,2,2026,VAQ,1,first,3,2,0,0,,,,,,,,
BCS3__Cow_22_1,Cow_22,2,2026,VAQ,1,second,4,4,1,0,0.0,171.09428579453942,1.0,0.4640486240386963,0.4120699167251587,0.10456793755292892,0.015140176750719547,0.004173352383077145
BCS4__Cow_10,Cow_10,2,2026,VAQ,2,first,36,9,1,3,3.0,172.21630985676052,0.25,0.04784148931503296,0.11713594943284988,0.3429056406021118,0.4130570888519287,0.07905981689691544
BCS4__Cow_10,Cow_10,2,2026,VAQ,2,second,36,32,1,3,3.0,167.3531618530045,0.8888888888888888,0.03776731714606285,0.10970519483089447,0.33781635761260986,0.43918347358703613,0.07552770525217056
BCS4__Cow_10_2038,Cow_10,2,2026,VAQ,2,first,2,2,0,1,,,,,,,,
BCS4__Cow_10_2038,Cow_10,2,2026,VAQ,2,second,2,2,0,1,,,,,,,,
BCS4__Cow_22_6005,Cow_22,2,2026,VAQ,2,first,2,2,0,2,,,,,,,,
BCS4__Cow_22_6005,Cow_22,2,2026,VAQ,2,second,3,2,0,2,,,,,,,,
BCS4__Cow_30,Cow_30,2,2026,VAQ,2,first,7,4,1,1,1.0,170.3642225349182,0.5714285714285714,0.1150754764676094,0.43408772349357605,0.27268052101135254,0.14525079727172852,0.03290543705224991
BCS4__Cow_30,Cow_30,2,2026,VAQ,2,second,7,0,0,1,,,,,,,,
BCS4__Cow_42,Cow_42,2,2026,VAQ,2,first,13,6,1,3,3.0,170.1643043577007,0.46153846153846156,0.027948124334216118,0.032759103924036026,0.22312383353710175,0.4727315902709961,0.24343734979629517
BCS4__Cow_42,Cow_42,2,2026,VAQ,2,second,14,5,1,3,3.0,168.7018330479923,0.35714285714285715,0.040524426847696304,0.05620056763291359,0.2539021372795105,0.44317641854286194,0.20619650185108185
BCS4__Cow_47_1,Cow_47,2,2026,VAQ,2,first,3,3,1,2,1.0,165.6616691349082,1.0,0.050972312688827515,0.4631722569465637,0.29477885365486145,0.17111721634864807,0.019959397614002228
BCS4__Cow_47_1,Cow_47,2,2026,VAQ,2,second,4,4,1,2,2.0,167.72901295451248,1.0,0.03886021673679352,0.23536677658557892,0.3568679392337799,0.3272215723991394,0.04168343171477318
BCS4__Cow_49,Cow_49,2,2026,VAQ,2,first,4,3,1,2,1.0,160.51190280932127,0.75,0.04493880644440651,0.5178725719451904,0.2657138705253601,0.15450899302959442,0.016965733841061592
BCS4__Cow_49,Cow_49,2,2026,VAQ,2,second,5,4,1,2,2.0,171.35377573323314,0.8,0.0382695347070694,0.19263587892055511,0.3647037446498871,0.35838162899017334,0.04600914567708969
BCS4__Cow_55,Cow_55,2,2026,VAQ,2,first,2,2,0,2,,,,,,,,
BCS4__Cow_55,Cow_55,2,2026,VAQ,2,second,3,2,0,2,,,,,,,,
BCS4__Cow_8,Cow_8,2,2026,VAQ,2,first,19,16,1,3,3.0,169.33989342131102,0.8421052631578947,0.03389422222971916,0.10684748739004135,0.34196433424949646,0.4461546540260315,0.07113933563232422
BCS4__Cow_8,Cow_8,2,2026,VAQ,2,second,20,10,1,3,3.0,170.37019965622022,0.5,0.031978536397218704,0.09084995090961456,0.32892778515815735,0.4674065113067627,0.08083727955818176
BCS4__Cow_9,Cow_9,2,2026,VAQ,2,first,13,10,1,2,2.0,165.60707693826612,0.7692307692307693,0.037276625633239746,0.26951220631599426,0.36233317852020264,0.2991548180580139,0.03172316774725914
BCS4__Cow_9,Cow_9,2,2026,VAQ,2,second,13,9,1,2,2.0,163.28626852803404,0.6923076923076923,0.036088183522224426,0.2688489556312561,0.3571441173553467,0.30537939071655273,0.03253929689526558
BCS5__Cow_10_0029,Cow_10,2,2026,VAQ,3,first,3,2,0,3,,,,,,,,
BCS5__Cow_10_0029,Cow_10,2,2026,VAQ,3,second,4,3,1,3,3.0,171.90375742110592,0.75,0.01627456024289131,0.0314318984746933,0.23801690340042114,0.5610263347625732,0.15325027704238892
BCS5__Cow_24,Cow_24,2,2026,VAQ,3,first,12,6,1,3,3.0,171.30001837958278,0.5,0.03363446146249771,0.08834539353847504,0.31928306818008423,0.4680277705192566,0.09070935100317001
BCS5__Cow_24,Cow_24,2,2026,VAQ,3,second,13,6,1,3,3.0,171.616904682423,0.46153846153846156,0.031170416623353958,0.08234518766403198,0.3180496096611023,0.47832077741622925,0.09011395275592804
BCS5__Cow_24_7022,Cow_24,2,2026,VAQ,3,first,2,2,0,1,,,,,,,,
BCS5__Cow_24_7022,Cow_24,2,2026,VAQ,3,second,2,1,0,1,,,,,,,,
BCS5__Cow_28,Cow_28,2,2026,VAQ,3,first,15,14,1,3,3.0,170.49482846285264,0.9333333333333333,0.039600592106580734,0.13872893154621124,0.35527077317237854,0.4035945236682892,0.06280517578125
BCS5__Cow_28,Cow_28,2,2026,VAQ,3,second,15,14,1,3,3.0,169.84204428054258,0.9333333333333333,0.03654156252741814,0.12253322452306747,0.3475567400455475,0.4250190556049347,0.06834939867258072
BCS5__Cow_28_4024,Cow_28,2,2026,VAQ,3,first,3,2,0,1,,,,,,,,
BCS5__Cow_28_4024,Cow_28,2,2026,VAQ,3,second,3,1,0,1,,,,,,,,
BCS5__Cow_3,Cow_3,2,2026,VAQ,3,first,9,7,1,0,0.0,170.79992864517618,0.7777777777777778,0.9122568964958191,0.06032327190041542,0.024365153163671494,0.0018150380346924067,0.001239737612195313
BCS5__Cow_3,Cow_3,2,2026,VAQ,3,second,10,3,1,0,0.0,172.37723937450326,0.3,0.9030434489250183,0.06707511842250824,0.02649630978703499,0.0020609661005437374,0.0013242147397249937
BCS5__Cow_30_30,Cow_30,2,2026,VAQ,3,first,3,2,0,3,,,,,,,,
BCS5__Cow_30_30,Cow_30,2,2026,VAQ,3,second,4,4,1,3,3.0,172.5049835085633,1.0,0.03343572840094566,0.06950797140598297,0.2884043753147125,0.477784126996994,0.13086776435375214
BCS5__Cow_34,Cow_34,2,2026,VAQ,3,first,20,7,1,2,2.0,171.20187503860788,0.35,0.16272731125354767,0.1004091277718544,0.2832491099834442,0.2626485526561737,0.1909659057855606
BCS5__Cow_34,Cow_34,2,2026,VAQ,3,second,20,2,0,2,,,,,,,,
BCS5__Cow_34_1,Cow_34,2,2026,VAQ,3,first,9,4,1,3,3.0,164.49300765045263,0.4444444444444444,0.08728054910898209,0.1479620784521103,0.3171939551830292,0.32347267866134644,0.12409071624279022
BCS5__Cow_34_1,Cow_34,2,2026,VAQ,3,second,9,0,0,3,,,,,,,,
BCS5__Cow_50,Cow_50,2,2026,VAQ,3,first,19,19,1,2,2.0,173.00417166918672,1.0,0.07679369300603867,0.20009271800518036,0.33823859691619873,0.31486767530441284,0.07000732421875
BCS5__Cow_50,Cow_50,2,2026,VAQ,3,second,20,20,1,2,2.0,173.47441765066134,1.0,0.0790669173002243,0.20610468089580536,0.3392769694328308,0.3074931502342224,0.0680583044886589
BCS5__Cow_50_49,Cow_50,2,2026,VAQ,3,first,1,1,0,3,,,,,,,,
BCS5__Cow_50_49,Cow_50,2,2026,VAQ,3,second,2,2,0,3,,,,,,,,
BCS5__Cow_8_NOTAG,Cow_8,2,2026,VAQ,3,first,3,2,0,3,,,,,,,,
BCS5__Cow_8_NOTAG,Cow_8,2,2026,VAQ,3,second,4,2,0,3,,,,,,,,
BCS6__Cow_18,Cow_18,2,2026,VAQ,4,first,23,14,1,0,0.0,168.67690559642762,0.6086956521739131,0.39257505536079407,0.07804938405752182,0.15303444862365723,0.09738288074731827,0.27895814180374146
BCS6__Cow_18,Cow_18,2,2026,VAQ,4,second,23,19,1,0,0.0,171.81580331821024,0.8260869565217391,0.5016775131225586,0.04391339421272278,0.10467265546321869,0.05922851338982582,0.29050788283348083
BCS6__Cow_18_32,Cow_18,2,2026,VAQ,4,first,28,22,1,4,4.0,172.5739879869971,0.7857142857142857,0.009277679026126862,0.0016753100790083408,0.01579023338854313,0.04936370998620987,0.92389315366745
BCS6__Cow_18_32,Cow_18,2,2026,VAQ,4,second,29,24,1,4,4.0,173.69566006487963,0.8275862068965517,0.007815963588654995,0.001277976669371128,0.013109896332025528,0.042887717485427856,0.9349084496498108
BCS6__Cow_24_08,Cow_24,2,2026,VAQ,4,first,15,6,1,4,4.0,173.43962274306995,0.4,0.06409890204668045,0.007882386445999146,0.040571119636297226,0.05685415863990784,0.830593466758728
BCS6__Cow_24_08,Cow_24,2,2026,VAQ,4,second,16,16,1,4,4.0,173.7365540074403,1.0,0.06975828856229782,0.008377672173082829,0.044625625014305115,0.06078632175922394,0.816452145576477
BCS6__Cow_28_3083,Cow_28,2,2026,VAQ,4,first,23,15,1,4,4.0,172.54620092302903,0.6521739130434783,0.014667383395135403,0.0019384326878935099,0.013846967369318008,0.03338617831468582,0.9361611008644104
BCS6__Cow_28_3083,Cow_28,2,2026,VAQ,4,second,23,3,1,4,4.0,173.9377670211239,0.13043478260869565,0.00798148661851883,0.0007056620670482516,0.006713398266583681,0.01768200285732746,0.9669175148010254
BCS6__Cow_3_25,Cow_3,2,2026,VAQ,4,first,23,2,0,4,,,,,,,,
BCS6__Cow_3_25,Cow_3,2,2026,VAQ,4,second,23,20,1,4,4.0,173.52042940500343,0.8695652173913043,0.014530407264828682,0.0016768068308010697,0.013031216338276863,0.030234841629862785,0.9405267834663391
BCS6__Cow_47_68,Cow_47,2,2026,VAQ,4,first,15,15,1,4,4.0,170.71022282165904,1.0,0.022681448608636856,0.0016567552229389548,0.011764843948185444,0.02021174505352974,0.9436851739883423
BCS6__Cow_47_68,Cow_47,2,2026,VAQ,4,second,16,16,1,4,4.0,171.90265154411452,1.0,0.012475710362195969,0.0008767116232775152,0.007833803072571754,0.01621393859386444,0.9625998139381409
BCS6__Cow_9_1044,Cow_9,2,2026,VAQ,4,first,23,19,1,4,4.0,167.41661613531923,0.8260869565217391,0.008399835787713528,0.0019850637763738632,0.0183648020029068,0.06216652691364288,0.9090837836265564
BCS6__Cow_9_1044,Cow_9,2,2026,VAQ,4,second,23,17,1,4,4.0,167.85517199648052,0.7391304347826086,0.004948864225298166,0.0009191985009238124,0.010514926165342331,0.041023772209882736,0.9425932765007019
BCS2__Cow_21_8029,Cow_21,0,2027,VAQ,0,first,30,15,1,4,4.0,164.0653610753726,0.5,0.37109464406967163,0.0019157171482220292,0.04196839779615402,0.10021258145570755,0.48480868339538574
BCS2__Cow_21_8029,Cow_21,0,2027,VAQ,0,second,31,2,0,4,,,,,,,,
BCS3__Cow_16,Cow_16,0,2027,VAQ,1,first,22,7,1,2,2.0,165.77273861474427,0.3181818181818182,0.00012831662024836987,0.010470040142536163,0.541344404220581,0.4460171163082123,0.0020401200745254755
BCS3__Cow_16,Cow_16,0,2027,VAQ,1,second,22,13,1,2,2.0,163.54724035520573,0.5909090909090909,0.0001033318621921353,0.008381219580769539,0.5258433818817139,0.4636622965335846,0.0020097699016332626
BCS3__Cow_16_1004,Cow_16,0,2027,VAQ,1,first,2,1,0,2,,,,,,,,
BCS3__Cow_16_1004,Cow_16,0,2027,VAQ,1,second,2,2,0,2,,,,,,,,
BCS3__Cow_25_66,Cow_25,0,2027,VAQ,1,first,2,2,0,2,,,,,,,,
BCS3__Cow_25_66,Cow_25,0,2027,VAQ,1,second,3,1,0,2,,,,,,,,
BCS3__Cow_2_1015,Cow_2,0,2027,VAQ,1,first,2,2,0,2,,,,,,,,
BCS3__Cow_2_1015,Cow_2,0,2027,VAQ,1,second,3,2,0,2,,,,,,,,
BCS3__Cow_46,Cow_46,0,2027,VAQ,1,first,30,16,1,1,1.0,166.20161861967796,0.5333333333333333,0.005450598895549774,0.5876407623291016,0.27295398712158203,0.1332455575466156,0.0007090967264957726
BCS3__Cow_46,Cow_46,0,2027,VAQ,1,second,30,1,0,1,,,,,,,,
BCS3__Cow_46_1,Cow_46,0,2027,VAQ,1,first,19,9,1,1,1.0,162.44824920426407,0.47368421052631576,0.005540449172258377,0.9611313343048096,0.021576864644885063,0.011727039702236652,2.4370085156988353e-05
BCS3__Cow_46_1,Cow_46,0,2027,VAQ,1,second,20,0,0,1,,,,,,,,
BCS3__Cow_46_2,Cow_46,0,2027,VAQ,1,first,3,2,0,1,,,,,,,,
BCS3__Cow_46_2,Cow_46,0,2027,VAQ,1,second,3,1,0,1,,,,,,,,
BCS3__Cow_53,Cow_53,0,2027,VAQ,1,first,3,3,1,1,1.0,168.2141197338734,1.0,0.010569725185632706,0.5946000814437866,0.24388259649276733,0.14964289963245392,0.0013046292588114738
BCS3__Cow_53,Cow_53,0,2027,VAQ,1,second,4,0,0,1,,,,,,,,
BCS4__Cow_15_68,Cow_15,0,2027,VAQ,2,first,1,1,0,2,,,,,,,,
BCS4__Cow_15_68,Cow_15,0,2027,VAQ,2,second,2,2,0,2,,,,,,,,
BCS4__Cow_17,Cow_17,0,2027,VAQ,2,first,13,4,1,3,3.0,171.7298640420105,0.3076923076923077,4.07110528612975e-05,0.0036697285249829292,0.48809441924095154,0.5069067478179932,0.0012883642921224236
BCS4__Cow_17,Cow_17,0,2027,VAQ,2,second,13,6,1,3,3.0,172.66973605171208,0.46153846153846156,4.4162734411656857e-05,0.0035989652387797832,0.4759880006313324,0.5189468860626221,0.0014219563454389572
BCS4__Cow_19,Cow_19,0,2027,VAQ,2,first,32,27,1,1,1.0,171.24997480800033,0.84375,0.004590117372572422,0.5594342947006226,0.28173890709877014,0.15333642065525055,0.0009002569713629782
BCS4__Cow_19,Cow_19,0,2027,VAQ,2,second,33,30,1,1,2.0,169.91049239817312,0.9090909090909091,0.003375051775947213,0.3313353359699249,0.4328764081001282,0.23057830333709717,0.001834837719798088
BCS4__Cow_19_0037,Cow_19,0,2027,VAQ,2,first,3,3,1,3,3.0,165.8417344296178,1.0,3.7544508813880384e-05,0.0041517941281199455,0.48151540756225586,0.5130650401115417,0.001230213907547295
BCS4__Cow_19_0037,Cow_19,0,2027,VAQ,2,second,3,2,0,3,,,,,,,,
BCS4__Cow_2,Cow_2,0,2027,VAQ,2,first,7,5,1,3,3.0,174.4267503507631,0.7142857142857143,6.10094539297279e-05,0.0032758163288235664,0.43373435735702515,0.5608856678009033,0.0020431193988770247
BCS4__Cow_2,Cow_2,0,2027,VAQ,2,second,8,8,1,3,3.0,172.83144698751408,1.0,6.606667739106342e-05,0.0036664388608187437,0.43923285603523254,0.555043637752533,0.001991042634472251
BCS4__Cow_23,Cow_23,0,2027,VAQ,2,first,21,10,1,2,2.0,169.2197307476981,0.47619047619047616,0.0004989543813280761,0.035017430782318115,0.5791462659835815,0.3822751045227051,0.003062235889956355
BCS4__Cow_23,Cow_23,0,2027,VAQ,2,second,21,8,1,2,2.0,169.55395232177875,0.38095238095238093,0.0006211819709278643,0.038933973759412766,0.5791478753089905,0.3778381645679474,0.003458767430856824
BCS4__Cow_31,Cow_31,0,2027,VAQ,2,first,6,6,1,1,1.0,169.24219404261424,1.0,0.19505493342876434,0.7765102386474609,0.010511703789234161,0.01785183697938919,7.127853314159438e-05
BCS4__Cow_31,Cow_31,0,2027,VAQ,2,second,7,6,1,1,1.0,169.1895308412586,0.8571428571428571,0.38156911730766296,0.5813327431678772,0.01308814063668251,0.023825734853744507,0.00018433740478940308
BCS4__Cow_32_0035,Cow_32,0,2027,VAQ,2,first,4,4,1,2,2.0,161.37090607601982,1.0,0.0008612998062744737,0.08687019348144531,0.5943787693977356,0.31563901901245117,0.002250752877444029
BCS4__Cow_32_0035,Cow_32,0,2027,VAQ,2,second,4,4,1,2,2.0,168.98920759259374,1.0,0.001807684893719852,0.29854318499565125,0.46839380264282227,0.23029634356498718,0.0009589694091118872
BCS4__Cow_44_1,Cow_44,0,2027,VAQ,2,first,23,7,1,3,3.0,170.64047862721952,0.30434782608695654,5.52067685930524e-05,0.0026989851612597704,0.4429866671562195,0.5523927211761475,0.0018663667142391205
BCS4__Cow_44_1,Cow_44,0,2027,VAQ,2,second,23,15,1,3,3.0,169.04432685258152,0.6521739130434783,0.00026539279497228563,0.008625607937574387,0.4894203543663025,0.4982545077800751,0.0034341036807745695
BCS4__Cow_51,Cow_51,0,2027,VAQ,2,first,2,2,0,2,,,,,,,,
BCS4__Cow_51,Cow_51,0,2027,VAQ,2,second,2,2,0,2,,,,,,,,
BCS4__Cow_51_0035,Cow_51,0,2027,VAQ,2,first,2,2,0,2,,,,,,,,
BCS4__Cow_51_0035,Cow_51,0,2027,VAQ,2,second,3,2,0,2,,,,,,,,
BCS4__Cow_7,Cow_7,0,2027,VAQ,2,first,9,6,1,1,1.0,172.4528014098345,0.6666666666666666,0.003924020566046238,0.652931272983551,0.22849984467029572,0.11422840505838394,0.0004165190039202571
BCS4__Cow_7,Cow_7,0,2027,VAQ,2,second,9,9,1,1,1.0,171.64724716991688,1.0,0.0040339813567698,0.7661940455436707,0.1516878306865692,0.07785944640636444,0.00022476265439763665
BCS5__Cow_15,Cow_15,0,2027,VAQ,3,first,14,13,1,2,2.0,170.03247497541147,0.9285714285714286,0.0008587338961660862,0.05121833458542824,0.5672587156295776,0.3767630159854889,0.003901240648701787
BCS5__Cow_15,Cow_15,0,2027,VAQ,3,second,15,12,1,2,2.0,169.04112874262378,0.8,0.0009616076131351292,0.05427124351263046,0.5661397576332092,0.37438318133354187,0.0042442139238119125
BCS5__Cow_17_17,Cow_17,0,2027,VAQ,3,first,4,3,1,3,3.0,167.7666642351508,0.75,6.449606007663533e-05,0.0035505921114236116,0.4198295474052429,0.5742233991622925,0.00233194837346673
BCS5__Cow_17_17,Cow_17,0,2027,VAQ,3,second,4,3,1,3,3.0,172.05257321065835,0.75,9.227274858858436e-05,0.0034484476782381535,0.38961952924728394,0.6034578680992126,0.0033818441443145275
BCS5__Cow_21,Cow_21,0,2027,VAQ,3,first,13,9,1,3,3.0,171.32780419866927,0.6923076923076923,4.252819417160936e-05,0.0043246266432106495,0.48952606320381165,0.5048090219497681,0.0012977481819689274
BCS5__Cow_21,Cow_21,0,2027,VAQ,3,second,13,9,1,3,3.0,170.68283480431631,0.6923076923076923,4.3700540118152276e-05,0.004540082532912493,0.49545571208000183,0.49870097637176514,0.001259539625607431
BCS5__Cow_23_1067,Cow_23,0,2027,VAQ,3,first,2,2,0,3,,,,,,,,
BCS5__Cow_23_1067,Cow_23,0,2027,VAQ,3,second,3,3,1,3,3.0,170.52493351953348,1.0,8.050399628700688e-05,0.0024809830356389284,0.3593575358390808,0.6344530582427979,0.0036278313491493464
BCS5__Cow_25,Cow_25,0,2027,VAQ,3,first,33,11,1,2,2.0,168.21915999669343,0.3333333333333333,0.002470125211402774,0.17329145967960358,0.5431200861930847,0.27769240736961365,0.0034258596133440733
BCS5__Cow_25,Cow_25,0,2027,VAQ,3,second,33,18,1,2,2.0,167.78498670253768,0.5454545454545454,0.002191077219322324,0.1678367257118225,0.5478062033653259,0.27908357977867126,0.003082417882978916
BCS5__Cow_31_15,Cow_31,0,2027,VAQ,3,first,2,2,0,3,,,,,,,,
BCS5__Cow_31_15,Cow_31,0,2027,VAQ,3,second,2,1,0,3,,,,,,,,
BCS5__Cow_31_2024,Cow_31,0,2027,VAQ,3,first,2,2,0,2,,,,,,,,
BCS5__Cow_31_2024,Cow_31,0,2027,VAQ,3,second,3,3,1,2,2.0,169.94558330610357,1.0,7.606020517414436e-05,0.00834009051322937,0.5198671817779541,0.4703216552734375,0.0013949790736660361
BCS5__Cow_32,Cow_32,0,2027,VAQ,3,first,7,3,1,3,3.0,172.47895182836993,0.42857142857142855,0.0023373342119157314,0.008998095989227295,0.4154338240623474,0.5580766797065735,0.015154018066823483
BCS5__Cow_32,Cow_32,0,2027,VAQ,3,second,8,2,0,3,,,,,,,,
BCS5__Cow_44_3008,Cow_44,0,2027,VAQ,3,first,5,2,0,3,,,,,,,,
BCS5__Cow_44_3008,Cow_44,0,2027,VAQ,3,second,5,1,0,3,,,,,,,,
BCS5__Cow_45,Cow_45,0,2027,VAQ,3,first,12,11,1,3,3.0,169.75955555667923,0.9166666666666666,7.062997610773891e-05,0.003294776426628232,0.43478283286094666,0.5597211718559265,0.0021306194830685854
BCS5__Cow_45,Cow_45,0,2027,VAQ,3,second,13,13,1,3,3.0,170.28695525445863,1.0,5.6262375437654555e-05,0.002882143249735236,0.4320126473903656,0.5631874799728394,0.0018614844884723425
BCS5__Cow_53_30,Cow_53,0,2027,VAQ,3,first,6,0,0,3,,,,,,,,
BCS5__Cow_53_30,Cow_53,0,2027,VAQ,3,second,7,4,1,3,3.0,170.97664565595858,0.5714285714285714,0.0002450469764880836,0.006106292828917503,0.406425803899765,0.581567108631134,0.0056557306088507175
BCS5__Cow_7_6022,Cow_7,0,2027,VAQ,3,first,2,1,0,3,,,,,,,,
BCS5__Cow_7_6022,Cow_7,0,2027,VAQ,3,second,2,2,0,3,,,,,,,,
BCS6__Cow_16_06,Cow_16,0,2027,VAQ,4,first,38,28,1,4,4.0,172.85413511564454,0.7368421052631579,0.0020968138705939054,6.763660621800227e-06,0.006809087935835123,0.04096180573105812,0.950125515460968
BCS6__Cow_16_06,Cow_16,0,2027,VAQ,4,second,38,34,1,4,4.0,172.7047234430375,0.8947368421052632,0.0019274194492027164,7.1232407208299264e-06,0.007494049146771431,0.04543380066752434,0.9451375603675842
BCS6__Cow_19_29,Cow_19,0,2027,VAQ,4,first,30,26,1,4,4.0,171.93427721120312,0.8666666666666667,0.001192606519907713,9.188919648295268e-06,0.015054603107273579,0.09469905495643616,0.8890445232391357
BCS6__Cow_19_29,Cow_19,0,2027,VAQ,4,second,31,26,1,4,4.0,173.26976138784778,0.8387096774193549,0.0010180894751101732,6.326497441477841e-06,0.012392867356538773,0.08230442553758621,0.9042783975601196
BCS6__Cow_2_6006,Cow_2,0,2027,VAQ,4,first,15,15,1,4,4.0,172.7417965819457,1.0,0.0012673435267060995,1.3214998944022227e-06,0.002348091220483184,0.017244545742869377,0.9791386723518372
BCS6__Cow_2_6006,Cow_2,0,2027,VAQ,4,second,16,16,1,4,4.0,171.70556108359614,1.0,0.0012572663836181164,1.2646637514990289e-06,0.0022665620781481266,0.016666043549776077,0.9798088669776917
BCS6__Cow_32_34,Cow_32,0,2027,VAQ,4,first,30,4,1,4,4.0,174.5194799413863,0.13333333333333333,0.004267136100679636,8.725717634661123e-06,0.004332440905272961,0.022121524438261986,0.9692701697349548
BCS6__Cow_32_34,Cow_32,0,2027,VAQ,4,second,31,3,1,4,4.0,173.50613798901162,0.0967741935483871,0.004516668152064085,1.2731508832075633e-05,0.0057612014934420586,0.028383446857333183,0.9613259434700012
BCS6__Cow_36,Cow_36,0,2027,VAQ,4,first,22,18,1,4,4.0,171.97030707515705,0.8181818181818182,0.014161975122988224,2.246266376459971e-06,0.001398742781020701,0.007013292983174324,0.9774237275123596
BCS6__Cow_36,Cow_36,0,2027,VAQ,4,second,23,19,1,4,4.0,172.6305618731255,0.8260869565217391,0.012143946252763271,3.375564347152249e-06,0.0022160063963383436,0.010877326130867004,0.9747592806816101
BCS6__Cow_36_1,Cow_36,0,2027,VAQ,4,first,25,25,1,4,4.0,172.04149234605404,1.0,0.015044954605400562,9.62846606853418e-05,0.03365204855799675,0.11744910478591919,0.8337576985359192
BCS6__Cow_36_1,Cow_36,0,2027,VAQ,4,second,25,21,1,4,4.0,172.4849707664876,0.84,0.011103423312306404,7.91428901720792e-05,0.035026125609874725,0.1297609955072403,0.824030339717865
BCS6__Cow_45_9025,Cow_45,0,2027,VAQ,4,first,23,23,1,4,4.0,167.66243736780427,1.0,0.0016827109502628446,4.068895577802323e-06,0.00540152145549655,0.034506168216466904,0.9584054946899414
BCS6__Cow_45_9025,Cow_45,0,2027,VAQ,4,second,23,8,1,4,4.0,171.78827310706663,0.34782608695652173,0.0011716982116922736,1.1419804195611505e-06,0.002594985766336322,0.018481511622667313,0.9777505397796631
BCS6__Cow_52_29,Cow_52,0,2027,VAQ,4,first,30,24,1,4,4.0,173.87935522312824,0.8,0.0021519483998417854,4.07088964493596e-06,0.004159528762102127,0.026139764115214348,0.9675447344779968
BCS6__Cow_52_29,Cow_52,0,2027,VAQ,4,second,31,31,1,4,4.0,172.58243313145888,1.0,0.002081915270537138,3.602554897952359e-06,0.003658636473119259,0.023334620520472527,0.9709212183952332
BCS6__Cow_7_9008,Cow_7,0,2027,VAQ,4,first,30,13,1,4,4.0,168.7758933629712,0.43333333333333335,0.0008939813706092536,1.3498188309313264e-05,0.029791593551635742,0.17880260944366455,0.7904982566833496
BCS6__Cow_7_9008,Cow_7,0,2027,VAQ,4,second,31,6,1,4,4.0,169.86008953251417,0.1935483870967742,0.0014080355176702142,1.028040423989296e-05,0.015777304768562317,0.09034023433923721,0.8924640417098999
BCS2__Cow_11,Cow_11,1,2027,VAQ,0,first,252,34,1,1,1.0,172.5556313138602,0.1349206349206349,0.003124573500826955,0.4546451270580292,0.34995314478874207,0.18269360065460205,0.009583542123436928
BCS2__Cow_11,Cow_11,1,2027,VAQ,0,second,252,42,1,1,1.0,172.6013977091373,0.16666666666666666,0.003011512104421854,0.46060124039649963,0.3468245565891266,0.18043255805969238,0.009130168706178665
BCS2__Cow_11_1,Cow_11,1,2027,VAQ,0,first,26,0,0,2,,,,,,,,
BCS2__Cow_11_1,Cow_11,1,2027,VAQ,0,second,26,6,1,2,2.0,170.79467556249435,0.23076923076923078,0.0022889815736562014,0.2802870571613312,0.4539940655231476,0.2478681206703186,0.015561793930828571
BCS2__Cow_11_2,Cow_11,1,2027,VAQ,0,first,24,21,1,4,4.0,169.12516074311785,0.875,0.15093518793582916,0.015211232006549835,0.02598978765308857,0.020816737785935402,0.7870470285415649
BCS2__Cow_11_2,Cow_11,1,2027,VAQ,0,second,25,19,1,4,4.0,171.19605184432032,0.76,0.09384670108556747,0.04290899634361267,0.07378780096769333,0.05612653121352196,0.7333300709724426
